"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","N5","24-Nov-2016","      11997.99","      12040.00","      12165.00","      12040.00","      12150.00","      12146.11","      12130.79","        167","             2025841.50","         32","        152","         91.02"
"SBIN","EQ","25-Nov-2016","        261.75","        263.50","        264.50","        258.35","        260.85","        260.95","        261.08","   19303589","          5039728274.05","     142066","    7194233","         37.27"
"SBIN","N2","25-Nov-2016","      11299.99","      11300.00","      11300.03","      11260.00","      11260.00","      11299.87","      11299.97","       1488","            16814362.50","         52","       1487","         99.93"
"SBIN","N5","25-Nov-2016","      12146.11","      12150.00","      12329.00","      12000.00","      12250.00","      12245.02","      12228.36","        173","             2115505.52","         40","        151","         87.28"
"SBIN","EQ","28-Nov-2016","        260.95","        253.45","        257.75","        248.00","        254.05","        253.55","        254.63","   22315183","          5682184076.95","     184333","    6951546","         31.15"
"SBIN","N2","28-Nov-2016","      11299.87","      11350.00","      11350.00","      11265.00","      11325.00","      11325.00","      11324.56","        356","             4031542.90","         25","        335","         94.10"
"SBIN","N5","28-Nov-2016","      12245.02","      12297.99","      12297.99","      12115.00","      12245.00","      12241.69","      12220.11","        198","             2419582.54","         28","        191","         96.46"
"SBIN","EQ","29-Nov-2016","        253.55","        254.25","        256.50","        252.00","        253.15","        252.70","        254.52","   12656706","          3221370635.90","     109264","    3910411","         30.90"
"SBIN","N2","29-Nov-2016","      11325.00","      11399.99","      11400.00","      11399.99","      11400.00","      11400.00","      11400.00","        232","             2644799.94","         19","        232","        100.00"
"SBIN","N5","29-Nov-2016","      12241.69","      12200.00","      12200.00","      12145.00","      12150.00","      12147.40","      12167.84","        225","             2737763.60","         41","        223","         99.11"
"SBIN","N6","29-Nov-2016","      11200.80","      11201.01","      11201.01","      11201.00","      11201.00","      11201.00","      11201.00","          5","               56005.01","          2","          5","        100.00"
"SBIN","EQ","30-Nov-2016","        252.70","        254.00","        260.15","        252.70","        257.85","        258.35","        256.70","   16501691","          4235923108.80","     131822","    5197713","         31.50"
"SBIN","N2","30-Nov-2016","      11400.00","      11400.00","      11402.00","      11390.00","      11400.00","      11401.09","      11399.98","        102","             1162798.00","         10","        102","        100.00"
"SBIN","N5","30-Nov-2016","      12147.40","      12140.00","      12159.00","      11998.05","      11998.05","      12006.79","      12050.63","        396","             4772048.74","         57","        382","         96.46"
"SBIN","EQ","01-Dec-2016","        258.35","        259.65","        261.00","        254.65","        256.40","        255.65","        257.10","   12986151","          3338763951.50","      79046","    2873913","         22.13"
"SBIN","N2","01-Dec-2016","      11401.09","      11495.00","      11495.00","      11352.01","      11449.90","      11446.26","      11435.93","         17","              194410.81","         11","         11","         64.71"
"SBIN","N5","01-Dec-2016","      12006.79","      12001.01","      12179.00","      11861.00","      11870.01","      11874.73","      11896.60","        902","            10730734.35","        146","        818","         90.69"
"SBIN","EQ","02-Dec-2016","        255.65","        253.95","        261.40","        253.00","        254.10","        254.10","        255.89","   21139754","          5409398610.45","     136950","    5031421","         23.80"
"SBIN","N2","02-Dec-2016","      11446.26","      11399.99","      11400.00","      11370.00","      11390.10","      11390.10","      11397.21","        317","             3612914.45","         24","        305","         96.21"
"SBIN","N5","02-Dec-2016","      11874.73","      11989.90","      11989.90","      11860.06","      11879.99","      11876.62","      11881.30","        300","             3564389.43","         50","        299","         99.67"
"SBIN","EQ","05-Dec-2016","        254.10","        254.40","        257.80","        253.20","        257.70","        256.90","        255.82","    8406973","          2150634275.05","      68237","    1597438","         19.00"
"SBIN","N2","05-Dec-2016","      11390.10","      11459.99","      11504.99","      11459.99","      11504.99","      11501.33","      11484.31","         39","              447888.10","         10","         39","        100.00"
"SBIN","N5","05-Dec-2016","      11876.62","      11989.46","      11989.46","      11890.00","      11890.00","      11891.38","      11912.67","        168","             2001328.84","         21","        166","         98.81"
"SBIN","EQ","06-Dec-2016","        256.90","        258.50","        260.15","        256.35","        259.70","        259.10","        258.64","   10048459","          2598905529.55","      72559","    2212103","         22.01"
"SBIN","N2","06-Dec-2016","      11501.33","      11501.00","      11550.00","      11500.00","      11540.00","      11524.50","      11523.76","         17","              195904.00","          7","         16","         94.12"
"SBIN","N5","06-Dec-2016","      11891.38","      11910.00","      11910.00","      11885.00","      11890.00","      11890.97","      11896.68","        110","             1308635.24","         20","        110","        100.00"
